Y,gender,urban,party,fam_size,hukou,ethno,education,age_gap,edu_gap,gender_pref,mar_satisfy,work,work_hour,insurance,care_from_par,fin_from_par,fin_par,care_par,internet,social_trust,social_status,fixed_mind,growth_mind,religion,gover_evalu,reg_eldercare,reg_childcare,health,reg_medicare,house,fam_income,fam_income_rel,area,reg_econ,reg_svc,reg_urgap,reg_eduratio,reg_mobility
2,0,1,0,5,0,1,12,1,3,1,5,2,40,5,0,0,1,0,30,6.25 ,3,1.00 ,3.00 ,0,4,5,5,4,4,0,60000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,0,1,0,6,1,1,16,3,1,1,4,1,40,5,0,0,1,0,480,6.50 ,2,3.00 ,3.00 ,0,3,8,7,3,4,0,222000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,1,0,3,0,1,12,1,6,1,4,1,40,2,1,1,1,0,0,7.25 ,4,2.00 ,3.00 ,0,4,5,5,3,5,1,60000,2,3,52164 ,11676.8774 ,2.277 ,0.124 ,0.800 
2,1,0,0,6,0,1,12,3,0,1,5,1,60,5,1,0,1,1,60,7.75 ,4,3.00 ,3.50 ,0,4,6,8,5,4,1,150000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,1,1,7,1,1,16,1,0,1,4,2,40,5,1,1,1,0,120,8.50 ,3,3.00 ,1.00 ,0,4,8,8,4,4,1,457600,4,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
1,0,1,0,5,0,1,15,3,1,1,4,1,40,5,0,0,1,0,60,4.75 ,2,1.00 ,5.00 ,0,3,7,8,5,4,1,400000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,1,0,5,0,1,15,2,0,1,5,1,12,5,1,1,0,0,300,5.25 ,3,2.00 ,5.00 ,0,2,10,5,3,4,0,100000,2,3,82864 ,17090.4449 ,2.702 ,0.136 ,0.755 
2,0,1,0,2,0,1,9,4,3,1,3,1,63,2,0,1,0,0,100,4.75 ,2,3.00 ,5.00 ,0,3,6,8,4,3,1,36000,2,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,0,0,0,4,0,0,6,6,0,1,3,1,50,2,0,0,0,0,120,4.00 ,3,2.00 ,4.00 ,0,3,5,7,2,4,1,30000,1,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,0,1,0,1,0,1,12,7,12,1,3,1,60,2,0,0,0,0,120,4.50 ,3,2.50 ,2.00 ,0,4,8,8,3,4,0,45000,4,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
2,0,1,1,6,1,1,16,2,0,1,4,2,40,5,0,0,1,1,120,5.25 ,3,1.00 ,5.00 ,0,4,7,3,3,4,1,110000,2,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
2,0,0,0,6,0,1,6,2,3,1,5,1,70,1,0,0,0,0,60,3.75 ,5,5.00 ,5.00 ,0,3,5,5,4,4,1,60000,1,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
2,0,0,0,5,0,1,12,13,3,1,5,1,1,2,1,0,1,1,300,2.75 ,1,1.50 ,2.00 ,0,3,2,10,5,4,1,100000,2,1,126829 ,13589.3505 ,2.154 ,0.113 ,0.809 
2,0,1,0,4,0,0,15,3,1,1,4,1,40,5,1,1,1,1,150,7.00 ,3,3.00 ,5.00 ,0,3,5,5,3,4,0,100000,3,1,56995 ,12541.2938 ,2.132 ,0.148 ,0.750 
1,1,1,0,3,0,0,15,0,3,1,5,1,70,2,0,0,0,0,120,5.50 ,3,1.00 ,2.50 ,0,3,7,5,4,4,1,150000,4,1,56995 ,12541.2938 ,2.132 ,0.148 ,0.750 
1,0,1,1,4,1,1,16,0,0,0,3,2,40,5,0,0,0,0,180,3.00 ,1,3.00 ,2.00 ,0,4,8,5,3,4,1,100000,3,1,56995 ,12541.2938 ,2.132 ,0.148 ,0.750 
1,1,0,1,5,0,1,9,8,3,1,5,2,30,2,1,0,1,1,120,4.25 ,4,4.00 ,4.00 ,0,4,10,9,3,4,1,80000,2,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
2,1,0,0,3,0,1,6,1,0,1,5,1,50,0,1,0,1,1,120,1.25 ,2,2.50 ,2.50 ,0,2,10,10,2,2,1,70000,2,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
1,0,0,0,3,0,1,9,2,3,1,5,1,2,1,0,0,0,0,0,7.50 ,1,1.00 ,5.00 ,0,4,1,1,4,5,1,70000,3,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
1,1,1,0,4,0,1,9,2,3,0,5,1,70,1,1,0,1,0,180,0.00 ,1,5.00 ,5.00 ,0,2,10,10,5,4,1,50000,2,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
1,0,1,0,4,1,1,6,2,3,1,5,1,70,1,1,1,1,1,120,5.75 ,1,3.50 ,5.00 ,0,4,5,5,5,4,1,50000,2,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
2,1,0,0,3,0,1,9,1,3,1,5,1,10,2,1,1,1,1,300,5.00 ,2,1.00 ,1.00 ,0,4,7,5,4,4,1,90700,3,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
1,0,1,0,5,1,1,12,3,3,1,5,0,0,1,0,0,0,0,60,2.75 ,3,3.00 ,2.50 ,0,3,10,8,3,4,1,60000,1,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
1,1,1,0,5,1,1,16,6,0,1,5,2,35,5,1,0,0,1,300,4.00 ,3,2.00 ,5.00 ,0,3,10,5,3,4,1,200000,3,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
3,0,1,0,6,0,1,6,1,0,1,3,0,0,2,0,0,0,0,60,3.25 ,3,2.00 ,3.50 ,0,3,8,8,1,5,1,150000,3,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
1,1,1,1,4,1,1,16,2,0,1,5,2,60,5,0,0,0,0,240,8.00 ,5,1.50 ,5.00 ,0,4,10,5,5,3,1,100000,3,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
2,1,1,1,2,0,1,9,1,3,1,2,1,42,1,0,0,0,0,0,1.50 ,3,3.00 ,3.00 ,0,3,10,5,3,1,0,50000,3,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
1,0,1,0,2,0,1,6,1,3,1,3,1,8,1,0,0,0,0,300,5.75 ,3,3.00 ,3.00 ,0,4,6,6,3,4,0,50000,3,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
1,0,1,0,3,1,1,12,4,4,1,3,1,56,2,0,0,0,0,300,6.50 ,3,2.50 ,3.00 ,0,3,8,7,3,4,1,120000,3,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
2,1,0,0,5,0,0,9,2,0,1,5,1,56,0,1,0,1,1,60,3.75 ,4,2.00 ,3.00 ,0,2,5,5,5,4,1,75000,2,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
2,0,0,0,5,0,1,9,2,0,1,4,0,0,0,0,0,0,0,180,3.00 ,3,3.50 ,3.00 ,0,3,5,5,3,4,1,75000,2,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
3,1,0,0,5,0,0,9,0,0,1,5,1,80,1,1,1,1,1,60,3.25 ,3,3.00 ,1.50 ,0,3,6,6,4,4,1,50000,1,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
1,0,1,0,3,1,1,15,2,3,1,4,2,48,5,0,0,0,0,600,6.50 ,3,3.00 ,1.00 ,0,4,8,7,3,4,1,75000,3,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
2,1,1,0,3,0,1,12,2,3,1,5,1,20,2,0,1,1,1,480,6.25 ,2,3.00 ,2.50 ,0,4,5,5,3,4,1,75000,3,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
2,0,1,0,3,1,1,9,7,3,1,4,0,0,2,0,0,0,0,180,2.75 ,3,5.00 ,4.00 ,0,3,10,8,4,3,1,100000,3,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
1,1,1,1,3,1,1,19,1,3,1,4,1,40,5,0,0,1,0,120,5.50 ,3,2.50 ,4.00 ,0,5,7,6,4,4,1,250000,4,3,82864 ,17090.4449 ,2.702 ,0.136 ,0.755 
2,0,1,0,3,1,1,15,0,3,1,5,0,0,2,1,1,1,1,60,6.50 ,3,3.00 ,3.00 ,0,2,8,8,3,4,1,75000,3,2,73675 ,16881.6432 ,2.422 ,0.138 ,0.799 
3,1,1,0,2,0,1,9,2,0,1,4,1,70,2,1,1,0,1,0,4.00 ,3,3.50 ,1.50 ,0,3,10,8,3,3,0,80000,3,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
3,0,1,0,2,0,1,9,2,0,1,5,1,35,2,0,0,0,0,0,2.50 ,1,1.00 ,3.00 ,0,3,0,0,3,5,0,80000,3,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
1,1,1,0,4,1,1,6,0,3,1,5,1,14,0,1,0,0,0,240,6.25 ,3,3.00 ,3.50 ,0,1,10,10,3,1,1,90000,3,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
1,1,1,0,3,0,1,6,3,10,1,5,1,5,1,1,1,1,1,300,1.25 ,3,4.50 ,3.50 ,0,3,10,10,4,4,1,60000,2,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
1,1,1,0,2,1,1,12,3,4,1,5,2,50,5,0,1,0,0,180,6.75 ,3,1.00 ,5.00 ,0,4,5,5,4,5,1,40000,3,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
2,0,1,0,3,1,1,16,0,1,1,3,1,50,2,0,1,0,1,600,5.00 ,3,3.00 ,1.50 ,0,3,10,10,3,4,1,80000,3,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
1,0,1,1,2,1,1,16,4,4,1,5,2,25,5,1,0,0,1,60,6.25 ,3,1.50 ,3.00 ,0,5,5,2,2,5,1,100000,4,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
1,0,0,0,5,0,1,9,2,0,0,1,1,8,2,0,0,0,0,60,6.75 ,5,4.00 ,5.00 ,0,4,5,7,3,5,1,80000,2,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
3,1,0,0,4,0,1,12,0,6,1,5,1,70,5,1,0,1,0,2,5.75 ,2,3.00 ,4.00 ,0,3,5,5,3,4,0,110000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
1,1,1,0,2,1,1,12,1,3,1,5,1,48,2,1,0,0,0,300,2.00 ,2,3.00 ,2.50 ,0,2,10,10,5,4,0,100000,4,1,179907 ,37952.1616 ,2.115 ,0.111 ,0.742 
1,0,1,0,3,1,1,16,2,0,0,5,1,40,5,1,0,0,0,600,5.50 ,4,2.00 ,2.50 ,0,3,4,4,3,4,0,200000,4,1,179907 ,37952.1616 ,2.115 ,0.111 ,0.742 
1,1,1,0,3,1,1,15,0,1,0,4,1,40,3,1,1,0,0,240,5.50 ,2,4.50 ,4.00 ,0,2,8,7,3,3,0,500000,4,1,179907 ,37952.1616 ,2.115 ,0.111 ,0.742 
3,0,0,0,8,0,1,9,2,3,1,5,1,60,2,0,0,0,0,120,6.25 ,3,3.50 ,3.00 ,0,3,5,5,5,4,1,40000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,4,0,1,16,7,4,1,4,2,50,5,0,1,1,0,120,5.50 ,3,3.00 ,3.00 ,0,4,7,8,3,4,1,200000,4,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
2,0,1,0,4,1,1,15,3,1,1,4,1,48,4,0,1,1,0,120,6.50 ,3,2.50 ,4.00 ,0,4,7,6,3,4,1,120000,3,2,73603 ,13676.8076 ,2.306 ,0.129 ,0.862 
2,1,0,0,6,0,1,9,1,3,1,5,1,49,2,1,1,1,1,60,5.75 ,2,3.00 ,3.50 ,0,2,8,8,3,4,1,83400,2,1,126829 ,13589.3505 ,2.154 ,0.113 ,0.809 
2,0,0,0,6,0,1,6,1,3,1,5,1,48,2,1,0,1,0,0,5.75 ,3,3.00 ,3.00 ,0,4,5,5,3,4,1,83400,2,1,126829 ,13589.3505 ,2.154 ,0.113 ,0.809 
2,1,1,0,4,1,1,9,3,0,1,5,1,56,3,0,1,0,0,120,4.50 ,3,2.50 ,4.00 ,0,3,9,9,5,3,1,70000,2,2,70923 ,16097.7694 ,2.192 ,0.136 ,0.697 
3,0,1,0,4,1,1,9,3,0,0,4,1,46,2,0,0,1,1,360,2.50 ,1,2.50 ,4.50 ,0,4,10,9,2,4,1,70000,2,2,70923 ,16097.7694 ,2.192 ,0.136 ,0.697 
2,1,1,0,4,1,1,16,2,1,1,5,1,60,2,1,1,1,0,360,6.00 ,3,2.00 ,4.00 ,0,4,4,2,3,4,1,150000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,5,0,1,6,0,6,1,4,1,30,2,1,0,0,0,4,4.75 ,2,4.00 ,4.00 ,0,2,10,10,3,4,1,40000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
3,0,0,0,5,0,1,12,0,6,1,5,1,42,2,0,1,1,0,240,5.75 ,3,3.00 ,4.00 ,0,2,8,10,4,5,1,40000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
1,0,1,0,2,1,1,16,2,0,1,5,0,0,5,0,0,0,0,300,7.75 ,4,2.50 ,2.00 ,0,4,7,7,3,4,0,200000,4,1,190313 ,34199.4048 ,2.418 ,0.086 ,0.942 
2,0,0,0,5,0,1,6,5,0,1,5,1,4,2,1,0,1,1,2,5.00 ,3,1.00 ,5.00 ,0,4,8,8,5,4,1,60000,1,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,0,4,0,1,9,2,0,1,4,1,50,2,0,0,1,0,240,5.50 ,3,3.00 ,4.00 ,0,4,7,5,3,4,1,100600,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,4,0,1,9,2,0,1,5,1,56,2,0,0,1,0,120,7.50 ,3,1.00 ,5.00 ,0,4,0,0,3,5,1,100600,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,5,1,1,16,1,1,1,5,1,66,5,0,0,0,0,180,6.75 ,2,2.50 ,2.00 ,0,4,5,10,3,4,1,200000,4,1,56995 ,12541.2938 ,2.132 ,0.148 ,0.750 
2,0,1,1,5,1,1,15,1,1,1,3,0,0,2,0,0,0,0,480,5.00 ,3,3.00 ,3.00 ,0,4,6,7,3,4,1,200000,4,1,56995 ,12541.2938 ,2.132 ,0.148 ,0.750 
2,1,1,1,6,1,1,19,1,0,0,5,2,50,5,1,0,1,0,300,7.75 ,3,1.00 ,2.50 ,0,5,7,5,3,4,1,400000,4,3,82864 ,17090.4449 ,2.702 ,0.136 ,0.755 
2,1,1,0,5,0,1,12,2,0,0,5,1,50,5,1,0,0,0,480,6.25 ,3,3.50 ,5.00 ,0,4,10,10,3,5,0,200000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,1,0,2,0,1,9,3,0,1,4,1,56,1,1,1,0,0,120,6.25 ,2,2.50 ,3.00 ,0,3,8,7,3,5,0,130000,4,1,179907 ,37952.1616 ,2.115 ,0.111 ,0.742 
2,0,1,0,2,0,1,9,3,0,1,5,1,40,5,0,0,0,0,180,5.50 ,1,3.00 ,3.50 ,0,3,8,7,3,4,0,130000,4,1,179907 ,37952.1616 ,2.115 ,0.111 ,0.742 
3,0,1,0,5,0,1,9,1,3,1,5,1,1,2,0,0,1,0,180,2.00 ,2,2.00 ,1.50 ,0,4,6,7,3,4,1,30000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,6,0,1,12,0,3,1,5,1,60,2,1,0,0,1,60,3.50 ,4,3.50 ,3.50 ,0,3,10,8,3,4,1,100000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,0,0,6,0,1,9,0,3,1,5,0,0,2,1,0,0,0,120,5.00 ,1,3.00 ,3.00 ,0,4,7,8,5,4,1,100000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,4,0,1,9,0,9,1,5,0,0,1,0,0,0,0,360,7.75 ,3,1.00 ,1.00 ,0,5,4,1,4,5,0,40000,1,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
2,1,1,0,4,0,1,0,0,9,1,5,1,49,3,1,1,0,0,180,7.50 ,5,3.00 ,5.00 ,0,5,10,0,5,3,0,40000,1,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
2,1,1,1,5,0,1,15,3,3,1,5,2,58,4,1,1,1,1,300,6.75 ,4,2.50 ,3.50 ,0,4,5,2,5,1,1,98000,2,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
1,0,1,0,3,1,1,12,1,0,1,5,1,35,1,0,0,0,0,60,5.00 ,3,1.00 ,5.00 ,0,5,10,10,5,4,1,130000,3,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
2,0,0,0,4,0,1,0,6,0,1,4,1,15,1,1,0,1,1,240,5.50 ,3,1.00 ,3.00 ,1,4,1,2,2,3,1,120000,3,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
2,1,0,0,5,0,1,9,4,0,1,4,1,70,2,0,1,0,0,120,5.50 ,1,4.00 ,4.00 ,0,4,5,5,3,4,1,130000,3,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
2,0,0,0,5,0,1,9,4,0,1,4,0,0,2,0,1,1,1,240,4.75 ,2,3.00 ,5.00 ,0,3,10,7,3,3,1,130000,3,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
1,0,0,0,5,0,1,9,0,3,0,5,0,0,1,0,0,1,1,480,4.25 ,3,3.00 ,5.00 ,0,3,4,1,3,4,1,80000,2,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
1,0,1,0,3,0,1,9,4,3,1,4,1,50,1,0,0,0,0,240,5.25 ,2,1.00 ,2.00 ,0,4,8,6,3,4,1,60000,3,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
2,0,1,0,5,0,1,9,3,0,1,5,1,50,2,1,1,1,1,120,2.75 ,2,1.00 ,5.00 ,1,3,10,10,1,2,1,40000,1,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
2,0,1,1,4,0,1,9,3,0,1,3,0,0,2,0,0,1,0,30,5.00 ,2,4.50 ,3.00 ,0,2,10,7,3,2,1,60000,2,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
1,0,1,0,3,1,0,12,3,0,1,5,1,60,0,1,0,0,0,20,1.75 ,1,1.00 ,5.00 ,0,2,1,7,3,5,1,32000,3,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
2,0,1,0,3,1,1,16,1,0,1,5,2,48,5,0,0,1,0,120,5.00 ,3,2.00 ,4.00 ,0,4,5,3,3,2,1,120000,3,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
2,0,1,0,4,1,1,9,3,0,1,4,0,0,2,0,1,0,1,240,4.50 ,1,1.50 ,3.00 ,0,4,9,7,2,3,1,120000,3,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
1,1,1,0,7,0,1,9,2,0,1,3,0,0,0,0,0,0,0,0,5.00 ,5,5.00 ,5.00 ,0,2,5,5,3,4,1,30000,1,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
1,1,1,1,3,1,1,6,6,3,1,4,1,42,2,0,0,1,0,120,6.50 ,2,2.00 ,3.00 ,0,5,3,6,3,4,1,25000,2,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
2,0,0,1,6,0,1,16,2,0,1,4,2,36,4,0,0,1,1,180,5.50 ,3,1.50 ,1.50 ,0,4,8,6,3,4,1,220000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,0,0,6,0,1,9,3,0,1,5,1,56,2,1,0,1,1,180,4.50 ,3,2.00 ,4.50 ,0,2,7,5,3,4,0,60000,1,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
2,0,0,0,6,0,1,9,3,0,1,3,1,40,2,0,0,1,0,300,6.25 ,2,2.00 ,5.00 ,0,3,9,8,3,4,0,60000,1,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
1,0,1,0,3,1,1,9,4,3,0,5,0,0,2,0,0,1,1,300,4.50 ,1,3.00 ,3.00 ,0,3,9,5,3,2,1,60000,2,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
2,0,1,0,6,0,1,15,3,0,1,4,2,40,5,1,0,0,1,180,6.00 ,4,1.00 ,4.00 ,0,4,10,8,3,4,1,75000,2,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,1,1,0,4,1,1,16,1,0,1,5,2,40,5,1,0,1,0,900,4.25 ,3,5.00 ,1.00 ,0,2,9,10,1,3,1,200000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,1,1,0,4,0,1,9,2,3,1,4,1,84,1,0,0,0,0,240,6.25 ,1,3.00 ,3.00 ,0,4,8,8,3,4,0,30000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,0,1,0,4,0,1,12,8,0,1,4,1,35,5,0,0,1,0,480,7.00 ,3,2.00 ,4.50 ,0,4,8,2,3,4,1,120000,3,3,52164 ,11676.8774 ,2.277 ,0.124 ,0.800 
3,1,0,0,1,0,1,9,1,0,1,5,1,70,1,1,0,1,1,120,6.25 ,3,5.00 ,5.00 ,0,3,10,8,3,3,0,60000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,1,1,4,1,1,19,5,3,1,5,2,45,5,1,1,1,0,180,6.25 ,3,4.00 ,1.50 ,0,4,10,8,3,4,1,300000,4,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
1,1,0,0,5,0,1,9,0,3,1,5,1,50,1,0,0,1,0,120,4.50 ,5,5.00 ,5.00 ,0,3,5,5,5,4,1,80000,2,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
2,0,0,0,5,0,1,6,0,3,1,5,1,56,1,0,0,0,0,180,3.75 ,3,1.00 ,3.00 ,0,3,10,10,4,4,1,80000,2,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
2,1,1,0,4,0,1,9,1,0,1,5,1,70,2,0,0,1,1,240,7.75 ,3,4.00 ,4.00 ,0,4,8,9,4,4,1,30000,3,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
2,0,1,0,4,0,1,9,1,0,1,3,0,0,1,0,0,0,0,0,4.75 ,4,2.50 ,3.50 ,0,3,5,6,3,4,1,30000,3,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
2,1,1,0,9,0,1,6,1,0,1,5,1,96,2,0,0,1,1,0,3.75 ,3,3.00 ,4.00 ,0,2,10,5,5,4,1,43000,2,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
2,0,1,0,9,0,1,6,1,0,1,5,0,0,0,0,1,1,0,300,7.00 ,1,1.50 ,2.50 ,0,4,8,7,3,3,1,43000,2,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
1,0,1,0,5,1,1,15,0,0,0,3,2,40,3,1,0,0,1,480,3.25 ,2,2.00 ,3.50 ,0,3,7,6,3,4,1,83100,2,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
2,0,0,0,4,0,1,9,2,3,1,5,1,46,2,1,0,1,1,30,6.00 ,2,1.00 ,4.50 ,0,3,10,8,3,5,1,30000,1,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
2,0,1,0,4,0,1,12,2,0,1,5,0,0,2,0,0,0,0,120,6.50 ,3,1.00 ,4.00 ,0,4,7,7,3,4,0,85000,2,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
2,0,0,0,2,0,1,9,5,0,1,4,1,60,5,1,0,1,1,120,6.75 ,2,1.00 ,3.50 ,0,3,3,8,3,2,0,150000,4,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
2,1,0,0,4,0,1,9,0,3,1,5,1,30,2,0,1,0,1,120,3.75 ,2,3.50 ,4.50 ,0,4,5,2,1,4,1,30000,1,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
1,0,1,0,3,0,1,6,0,3,1,5,1,48,2,0,0,1,0,120,4.00 ,2,1.50 ,2.50 ,0,2,5,5,3,4,1,90000,3,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
1,1,1,0,3,0,1,9,0,3,1,5,1,75,5,0,0,1,0,240,7.00 ,3,2.00 ,3.50 ,0,3,7,7,5,4,1,90000,3,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
2,1,1,0,3,0,1,9,7,0,1,5,1,63,1,0,0,1,0,300,4.00 ,1,2.00 ,3.50 ,0,4,4,5,4,3,0,70000,2,1,56995 ,12541.2938 ,2.132 ,0.148 ,0.750 
2,0,0,0,4,0,1,16,1,0,1,4,2,40,5,0,0,0,1,120,5.75 ,3,2.00 ,3.50 ,0,4,6,10,3,4,0,150000,4,1,56995 ,12541.2938 ,2.132 ,0.148 ,0.750 
1,1,1,0,3,1,1,15,5,1,1,5,1,40,5,0,0,1,0,120,6.75 ,3,1.50 ,2.50 ,0,4,10,10,4,4,1,120000,4,2,55347 ,17223.2112 ,1.956 ,0.137 ,0.717 
2,1,1,0,4,0,1,15,3,3,1,5,1,40,2,1,0,0,1,330,6.25 ,3,4.00 ,4.00 ,0,4,1,1,3,4,1,50000,2,2,73675 ,16881.6432 ,2.422 ,0.138 ,0.799 
2,0,1,0,4,0,1,12,3,3,1,5,2,40,2,1,0,0,1,180,6.50 ,4,3.00 ,4.00 ,0,4,8,8,4,4,1,50000,2,2,73675 ,16881.6432 ,2.422 ,0.138 ,0.799 
1,1,0,1,2,0,1,15,1,3,1,4,1,40,5,0,0,1,0,240,3.75 ,2,1.00 ,5.00 ,1,3,10,10,4,4,0,220000,4,2,73675 ,16881.6432 ,2.422 ,0.138 ,0.799 
2,0,1,0,4,1,1,15,2,1,1,4,1,40,5,1,1,1,0,360,6.25 ,3,2.50 ,3.00 ,0,4,7,7,3,3,0,339800,4,1,179907 ,37952.1616 ,2.115 ,0.111 ,0.742 
1,0,1,0,3,0,1,15,0,0,1,5,0,0,1,1,0,0,1,360,3.25 ,3,3.00 ,4.50 ,0,2,5,10,4,4,1,60000,2,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
2,0,1,0,3,1,1,19,2,3,1,4,2,42,5,1,0,0,0,240,5.00 ,2,3.00 ,3.00 ,0,1,6,8,1,2,1,200000,4,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
2,0,1,0,3,0,1,9,5,3,1,5,1,84,5,0,0,1,0,720,6.00 ,3,3.00 ,3.00 ,0,3,5,5,3,4,0,110000,4,1,119235 ,20028.0998 ,1.827 ,0.096 ,0.630 
2,1,1,0,3,0,1,12,5,3,1,5,1,72,5,0,0,1,1,90,2.50 ,1,1.00 ,5.00 ,0,4,10,10,5,4,0,110000,4,1,119235 ,20028.0998 ,1.827 ,0.096 ,0.630 
2,1,1,0,4,0,1,9,1,0,1,3,1,50,2,0,0,0,0,90,4.75 ,3,2.00 ,5.00 ,0,3,3,5,3,4,1,100000,3,2,73603 ,13676.8076 ,2.306 ,0.129 ,0.862 
2,1,1,0,1,0,1,9,1,0,1,5,1,56,2,1,0,1,0,180,5.00 ,3,2.50 ,3.00 ,0,3,6,6,3,2,0,300000,4,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
